ID_SONDE;ID_DOSSIER;ALTITUDE_MIN;ALTITUDE_MAX;DIMENSION;FLUIDE;ETAT;DETERMINATION_PLANIMETRIQUE;REMARQUES;E;N
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496267.74;1119571.76
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496275.28;1119569.13
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496265.11;1119564.22
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496272.65;1119561.59
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496262.48;1119556.67
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496270.03;1119554.05
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496259.86;1119549.13
;DD 101600;0.0;0.0;;Inconnu;En service;Précis;;2496267.40;1119546.51
;DD 110382;0.0;0.0;150m;Inconnu;En service;Imprécis;;2503923.90;1116046.63
;DD 109510;215.05;405.05;190m;Inconnu;Planifié;Précis;;2499563.81;1122556.60
;DD 109510;216.59;406.59000000000003;190m;Inconnu;Planifié;Précis;;2499563.75;1122550.33
;DD 100791;0.0;473.5;Profondeur 130 m;Inconnu;En service;Inconnu;Coordonnées selon coupe du sondage;2494802.48;1114157.47
BX 15/01;15106;0.0;0.0;Long.1x150ml à 4 sondes de diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2494638.91;1114069.02
;APA 31423;0.0;377.0;Diamètre 32mm Profondeur 112m;Glycol / Alcoll 30 %;En service;Imprécis;;2492205.19;1116359.89
;DD 100523;0.0;424.8;Diamètre 32mm Profondeur 132m;Inconnu;En service;Imprécis;;2495722.40;1115658.81
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495097.92;1113793.93
;DD 102435;0.0;0.0;;Inconnu;En service;Précis;Sans infos de profondeur;2495641.18;1115724.16
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495109.30;1113747.89
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495084.43;1113811.13
;APA 32670;0.0;429.0;Diamètre 32mm Profondeur 150m;Inconnu;En service;Imprécis;Selon plan d'implantation;2495546.34;1114516.99
;APA 32671;0.0;429.0;Diamètre 32mm Profondeur 150m;Inconnu;En service;Imprécis;Selon plan d'implantation;2495547.42;1114525.34
;DD 103039;0.0;375.0;Diamètre 40mm Profondeur 180m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2505272.07;1133794.53
;DD 103039;0.0;375.0;Diamètre 40mm Profondeur 180m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2505275.98;1133800.35
;DD 103039;0.0;375.0;Diamètre 40mm Profondeur 180m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2505281.91;1133796.35
;DD 103039;0.0;375.0;Diamètre 40mm Profondeur 180m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2505277.88;1133790.62
;DD 101777;0.0;429.3;Diamètre 4x32mm Profondeur 98m;Inconnu;En service;Imprécis;Pas de plan d'execution;2499268.29;1121978.23
;DD 101777;0.0;428.5;Diamètre 4x32mm Profondeur 98m;Inconnu;En service;Imprécis;Pas de plan d'execution;2499270.12;1121978.99
;DD 102700;0.0;386.90000000000003;Diamètre 40mm Profondeur 170m;Inconnu;En service;Imprécis;Pas de plan d'execution;2496492.80;1116690.93
;DD 102700;0.0;386.90000000000003;Diamètre 40mm Profondeur 170m;Inconnu;En service;Imprécis;Pas de plan d'execution;2496496.10;1116685.92
;DD 100466;0.0;431.8;Diamètre 4x40mm Profondeur 120m;Inconnu;En service;Imprécis;Pas de plan d'execution;2497848.21;1120825.84
;DD 100466;0.0;432.2;Diamètre 4x40mm Profondeur 120m;Inconnu;En service;Imprécis;Pas de plan d'execution;2497853.08;1120821.79
;APA 30525;0.0;403.5;Diametre 4x32mm Profondeur 140m;Glycol / Alcoll 30 %;En service;Imprécis;;2504120.94;1115569.53
;DD 103403;;433.40000000000003;Profondeur 90m;Glycol / Alcoll 30 %;En service;Précis;;2505848.86;1123325.02
;DD 103403;;433.8;Profondeur 130m;Glycol / Alcoll 30 %;En service;Précis;;2505874.48;1123316.56
;DD 103403;;433.8;Profondeur 130m;Glycol / Alcoll 30 %;En service;Précis;;2505867.05;1123329.15
;DD 103403;;433.8;Profondeur 130m;Glycol / Alcoll 30 %;En service;Précis;;2505868.72;1123319.82
;APA 32873;227.0;427.0;Diamètre 40mm Profondeur 200m;Inconnu;En service;Imprécis;;2498976.39;1125157.65
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503404.33;1119803.23
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503399.06;1119801.47
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503393.70;1119791.66
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503399.96;1119792.78
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503403.45;1119797.61
;DD 102926;;421.6;Diamètre 32mm Profondeur 80m;Inconnu;En service;Imprécis;Pas de plan d'execution;2498062.10;1116058.51
;DD 102222;0.0;427.8;Diamètre 40mm Profondeur 190m;Inconnu;En service;Imprécis;Pas de plan d'execution;2497733.62;1120886.77
;DD 102222;0.0;426.90000000000003;;Inconnu;En service;Imprécis;Pas de plan d'execution;2497727.97;1120880.99
;APA 32108;0.0;0.0;Profondeur 170m;Inconnu;En service;Précis;;2509708.00;1121199.00
;APA 37341;0.0;0.0;Prof=140m;Inconnu;En service;Imprécis;;2510722.03;1121429.05
1;;0.0;0.0;;Inconnu;En service;Précis;;2506063.95;1117737.68
2;;0.0;0.0;;Inconnu;En service;Précis;;2506070.61;1117727.71
3;;0.0;0.0;;Inconnu;En service;Précis;;2506082.40;1117725.59
4;;0.0;0.0;;Inconnu;En service;Précis;;2506092.39;1117732.24
;APA 31929;0.0;420.0;Diamètre 40 mm Profondeur 228m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2493657.07;1120513.46
;APA 32573;0.0;409.0;Daimètre 32mm Profondeur 140m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504171.43;1116148.35
;APA 26155;;429.8;Diamètre 32mm Profondeur 48m;Inconnu;En service;Inconnu;;2505738.55;1117799.58
;APA 26155;;429.8;Diamètre 32mm Profondeur 48m;Inconnu;En service;Inconnu;;2505734.63;1117797.73
;APA 26155;;429.8;Diamètre 32mm Profondeur 48m;Inconnu;En service;Inconnu;;2505738.92;1117795.40
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503400.11;1119806.71
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503395.08;1119808.94
;DD 103403;;433.40000000000003;Profondeur 90m;Glycol / Alcoll 30 %;En service;Précis;;2505842.57;1123326.21
;APA 28697;0.0;0.0;Diamètre 4x40cm Profondeur 220m;Inconnu;En service;Précis;;2497521.41;1115620.16
;APA 28697;0.0;0.0;Diamètre 4x40cm Profondeur 220m;Inconnu;En service;Précis;;2497527.23;1115614.67
;APA 28697;0.0;0.0;Diamètre 4x40cm Profondeur 220m;Inconnu;En service;Précis;;2497533.05;1115609.19
;APA 28697;0.0;0.0;Diamètre 4x40cm Profondeur 220m;Inconnu;En service;Précis;;2497538.87;1115603.70
;APA 37995;271.0;421.0;;Inconnu;En service;Imprécis;;2503410.31;1116815.97
;APA 37995;271.0;421.0;;Inconnu;En service;Imprécis;;2503417.71;1116812.37
;DD 104956;201.0;421.0;Prof.220m.;Inconnu;En service;Imprécis;;2504622.30;1117090.09
;DD 104956;201.0;421.0;Prof.220m.;Inconnu;En service;Imprécis;;2504624.80;1117095.79
;DD 104956;201.0;421.0;Prof.220m.;Inconnu;En service;Imprécis;;2504627.50;1117101.19
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504948.30;1124182.36
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504951.65;1124175.05
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504955.43;1124166.75
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504947.44;1124167.61
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504943.66;1124175.95
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504935.71;1124176.75
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504939.03;1124169.42
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504958.80;1124159.42
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504950.79;1124160.30
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504942.82;1124161.14
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504946.08;1124153.83
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504954.13;1124152.98
;DD 103159;178.0;378.0;Prof.200m.;Inconnu;En service;Imprécis;;2504950.22;1124146.04
;DD 104903;312.0;476.0;Prof.164m.;Inconnu;En service;Imprécis;;2503442.62;1119350.53
;DD 104903;312.0;476.0;Prof.164m.;Inconnu;En service;Imprécis;;2503447.42;1119345.43
;DD 104903;312.0;476.0;Prof.164m.;Inconnu;En service;Imprécis;;2503466.62;1119334.03
;DD 104903;312.0;476.0;Prof.164m.;Inconnu;En service;Imprécis;;2503453.82;1119340.73
;DD 104903;312.0;476.0;Prof.164m.;Inconnu;En service;Imprécis;;2503460.02;1119336.53
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506236.84;1124363.67
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506244.68;1124360.47
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506241.58;1124353.08
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506233.82;1124356.18
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506230.63;1124348.70
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506238.39;1124345.51
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506235.28;1124338.02
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506227.62;1124341.04
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506224.43;1124333.55
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506232.09;1124330.36
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506228.81;1124322.88
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506225.70;1124315.49
;DD 101879;228.0;428.0;Prof.220m.;Inconnu;En service;Imprécis;;2506222.69;1124308.19
;DD 101953;0.0;418.18;Profondeur 200m;Inconnu;En service;Précis;;2497757.17;1116669.28
;DD 101953;0.0;418.18;Profondeur 200m;Inconnu;En service;Précis;;2497762.14;1116661.62
;DD 101953;0.0;418.18;Profondeur 200m;Inconnu;En service;Précis;;2497767.75;1116655.22
;DD 101953;0.0;418.18;Profondeur 200m;Inconnu;En service;Précis;;2497779.64;1116663.66
;DD 101953;0.0;418.18;Profondeur 200m;Inconnu;En service;Précis;;2497783.92;1116679.52
;DD 101953;0.0;418.18;Profondeur 200m;Inconnu;En service;Précis;;2497796.14;1116680.32
;DD 101953;0.0;418.18;Profondeur 200m;Inconnu;En service;Précis;;2497804.25;1116687.87
;APA 34739;0.0;453.6;Profondeur 85m;Inconnu;En service;Précis;;2493240.20;1113410.04
;APA 34739;0.0;453.8;Profondeur 85m;Inconnu;En service;Précis;;2493245.60;1113415.14
;APA 33936;0.0;377.0;Diamètre 40mm Profondeur 200m;Inconnu;En service;Précis;;2504863.03;1124422.39
;APA 33936;0.0;377.0;Diamètre 40mm Profondeur 200m;Inconnu;En service;Précis;;2504867.28;1124429.89
;APA 33936;0.0;377.0;Diamètre 40mm Profondeur 200m;Inconnu;En service;Précis;;2504875.73;1124432.39
;APA 31276;0.0;387.0;Diamètre 40mm Profondeur 280m;Glycol / Alcoll 30 %;En service;Précis;;2503261.11;1120142.49
;APA 31276;0.0;387.0;Diamètre 40mm Profondeur 280m;Glycol / Alcoll 30 %;En service;Précis;;2503264.68;1120135.20
;APA 31276;0.0;387.0;Diamètre 40mm Profondeur 280m;Glycol / Alcoll 30 %;En service;Précis;;2503262.79;1120127.33
;DD 99887;0.0;0.0;inconnu;Inconnu;En service;Imprécis;Pas de plan d'execution ;2505025.21;1124491.95
;DD 99887;0.0;0.0;inconnu;Inconnu;En service;Imprécis;Pas de plan d'execution ;2505033.27;1124491.81
;DD 99887;0.0;0.0;inconnu;Inconnu;En service;Imprécis;Pas de plan d'execution ;2505041.37;1124491.22
;;76.0;426.0;;Inconnu;En service;Imprécis;;2502892.09;1118122.33
;;103.0;426.0;;Inconnu;En service;Imprécis;;2502901.67;1118121.18
;;103.0;426.0;;Inconnu;En service;Imprécis;;2502907.57;1118113.45
;;103.0;426.0;;Inconnu;En service;Imprécis;;2502916.59;1118111.55
;;243.0;426.0;;Inconnu;En service;Imprécis;;2502921.51;1118103.14
;;203.0;426.0;;Inconnu;En service;Imprécis;;2502932.81;1118097.47
;;120.0;426.0;;Inconnu;En service;Imprécis;;2502951.36;1118081.42
;;117.0;426.0;;Inconnu;En service;Imprécis;;2502958.39;1118071.14
;;118.0;426.0;;Inconnu;En service;Imprécis;;2502965.05;1118061.18
;;124.0;426.0;;Inconnu;En service;Imprécis;;2502978.98;1118054.63
;;116.0;426.0;;Inconnu;En service;Imprécis;;2502985.53;1118061.90
;;107.0;426.0;;Inconnu;En service;Imprécis;;2502993.99;1118066.46
;;122.0;426.0;;Inconnu;En service;Imprécis;;2502997.56;1118075.51
;;120.0;426.0;;Inconnu;En service;Imprécis;;2503006.05;1118079.60
;;120.0;426.0;;Inconnu;En service;Imprécis;;2503011.77;1118085.99
;;107.0;427.0;;Inconnu;En service;Imprécis;;2503005.14;1118091.62
;;107.0;427.0;;Inconnu;En service;Imprécis;;2502998.63;1118097.34
;;126.0;426.0;;Inconnu;En service;Imprécis;;2502992.95;1118090.91
;;220.0;427.0;;Inconnu;En service;Imprécis;;2502992.20;1118103.17
;DD 101847;0.0;0.0;Diamètre 4x33mm Profondeur 140m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2504715.74;1121344.10
;DD 101847;0.0;0.0;Diamètre 4x33mm Profondeur 140m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2504713.13;1121347.62
;APA 26134;0.0;0.0;Profondeur 160m;Inconnu;En service;Inconnu;Pas de plan d'execution;2497042.51;1115576.32
;APA 26134;0.0;0.0;Profondeur 160m;Inconnu;En service;Inconnu;Pas de plan d'execution;2497059.94;1115585.40
;APA 26134;0.0;0.0;Profondeur 160m;Inconnu;En service;Inconnu;Pas de plan d'execution;2497071.59;1115591.41
MN 34/01;22178;0.0;0.0;5 et 6 sondes long.150ml , diam 35mm;Glycol / Alcoll 30 %;En service;Précis;;2495203.68;1120041.91
MN 34/01;22178;0.0;0.0;5 et 6 sondes long.150ml , diam 35mm;Glycol / Alcoll 30 %;En service;Précis;;2495197.45;1120046.82
MN 34/01;22178;0.0;0.0;5 et 6 sondes long.150ml , diam 35mm;Glycol / Alcoll 30 %;En service;Précis;;2495213.14;1120036.77
MN 34/01;22178;0.0;0.0;5 et 6 sondes long.150ml , diam 35mm;Glycol / Alcoll 30 %;En service;Précis;;2495223.19;1120031.87
MN 34/01;22178;0.0;0.0;5 et 6 sondes long.150ml , diam 35mm;Glycol / Alcoll 30 %;En service;Précis;;2495223.48;1120028.55
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495066.40;1119700.47
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495089.57;1119707.51
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495099.70;1119717.25
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495091.46;1119715.95
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495054.44;1119676.33
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495061.82;1119683.72
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495068.91;1119690.75
;DD 103358;0.0;0.0;Diamètre 40mm Profondeur 235m;Glycol / Alcoll 30 %;En service;Précis;;2492065.10;1120018.27
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494177.81;1119950.57
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494207.53;1119996.24
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494176.89;1120007.49
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494185.95;1119996.05
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494209.17;1119976.27
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494124.26;1120031.05
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494199.72;1119998.66
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494214.70;1120000.36
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494159.82;1120020.87
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494192.01;1120001.48
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494213.97;1119991.30
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494145.81;1120028.96
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494146.01;1120018.20
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494163.17;1120004.72
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494161.62;1120013.06
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494183.77;1119956.05
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494132.40;1120033.39
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494182.90;1120013.01
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494201.90;1119972.29
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494205.78;1120003.90
;APA 31929;0.0;420.0;Diamètre 40 mm Profondeur 228m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2493649.58;1120518.12
;DD 101818;126.0;426.0;;Inconnu;En service;Précis;;2494151.82;1119344.48
;APA 31929;0.0;420.0;Diamètre 40 mm Profondeur 228m;Glycol / Alcoll 30 %;En service;Imprécis;Pas de plan d'execution;2493663.00;1120518.76
;DD 101954;420.0;228.0;Diamètre 40mm;Inconnu;En service;Imprécis;;2493712.04;1120323.25
;DD 101954;420.0;223.0;Diamètre 40mm;Inconnu;En service;Imprécis;;2493713.19;1120334.22
;DD 101818;126.0;426.0;;Inconnu;En service;Précis;;2494134.64;1119327.21
;DD 101818;126.0;426.0;;Inconnu;En service;Précis;;2494117.97;1119310.35
;DD 101818;126.0;426.0;;Inconnu;En service;Précis;;2494117.87;1119321.66
;DD 101818;126.0;426.0;;Inconnu;En service;Précis;;2494123.32;1119327.10
;DD 101818;126.0;426.0;;Inconnu;En service;Précis;;2494134.74;1119338.72
;DD 101818;126.0;426.0;;Inconnu;En service;Précis;;2494146.16;1119350.24
;101280;300.0;433.0;;Inconnu;En service;Imprécis;;2494539.73;1120071.18
;101280;300.0;433.0;;Inconnu;En service;Imprécis;;2494556.65;1120064.15
;DD 101954;420.0;224.0;Diamètre 40mm;Inconnu;En service;Imprécis;;2493707.00;1120329.27
;APA 29147;0.0;417.5;Diamètre 4x40mm Profndeur 230m;Inconnu;En service;Imprécis;;2491821.40;1119120.88
;DD 106374;0.0;0.0;200;Inconnu;En service;Imprécis;;2491330.09;1119341.99
;DD 106374;0.0;0.0;200;Inconnu;En service;Imprécis;;2491329.20;1119349.99
;DD 106374;0.0;0.0;200;Inconnu;En service;Imprécis;;2491340.69;1119317.08
;;0.0;0.0;;Inconnu;En service;Précis;;2505139.72;1121985.49
;;0.0;0.0;;Inconnu;En service;Précis;;2505145.43;1121981.31
;;0.0;0.0;;Inconnu;En service;Précis;;2505153.35;1121975.44
;;0.0;0.0;;Inconnu;En service;Précis;;2505161.02;1121985.29
;;0.0;0.0;;Inconnu;En service;Précis;;2505150.30;1121993.54
;;0.0;0.0;;Inconnu;En service;Précis;;2505155.19;1121989.64
;APA 30652;262.0;422.0;;Inconnu;En service;Précis;;2500959.17;1126994.34
;APA 31476;0.0;416.0;Diamètre 40 mm Profondeur 94 m;Glycol / Alcoll 30 %;En service;Imprécis;Emplacement corrigé selon courrier du 25.05.2010;2500121.13;1126500.51
;APA 31476;0.0;416.0;Diamètre 40 mm Profondeur 94 m;Glycol / Alcoll 30 %;En service;Imprécis;Emplacement corrigé selon courrier du 25.05.2010;2500119.34;1126493.71
;APA 30000;0.0;396.8;Diamètre 4x32mm Profoondeur 135m;Inconnu;En service;Imprécis;Voir plan;2501672.73;1125632.09
;APA 30000;0.0;396.8;Diamètre 4x32mm Profoondeur 135m;Inconnu;En service;Imprécis;Voir plan;2501668.35;1125627.53
;APA 30372;184.0;384.0;Diamètre 40mm Profondeur 200m;Autre;En service;Imprécis;;2501944.12;1126891.47
;APA 30372;184.0;384.0;Diamètre 40mm Profondeur 200m;Autre;En service;Imprécis;;2501944.11;1126883.46
;APA 30614;424.0;288.0;;Inconnu;En service;Imprécis;;2501168.80;1127190.42
;DD 102038;255.0;395.0;;Inconnu;En service;Imprécis;D'après plan projet;2501895.50;1127944.35
;99334;378.0;413.0;diamètre 4x32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2501265.81;1127023.78
;99334;378.0;413.0;diamètre 4x32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2501267.57;1127019.88
;99334;378.0;413.0;diamètre 4x32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2501273.55;1127020.27
;99334;378.0;413.0;diamètre 4x32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2501273.30;1127024.26
;DD 100157;0.0;421.3;Profondeur 160m;Inconnu;En service;Inconnu;Selon plan d'implantation scanné;2501052.72;1126275.50
;DD 100157;0.0;421.3;Profondeur 160m;Inconnu;En service;Inconnu;Selon plan d'implantation scanné;2501057.89;1126272.55
;DD 100157;0.0;421.3;Profondeur 160m;Inconnu;En service;Inconnu;Selon plan d'implantation scanné;2501063.05;1126269.59
11706;0;0.0;0.0;Profondeur = 130 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 11706. Reporté en 2001;2501054.53;1127192.23
;APA 28405;274.8;410.8;Diamètre 133mm Profondeur 136m;Inconnu;;Imprécis;Report selon plan d'implantation scanné;2501200.64;1125716.49
;APA 28405;274.8;410.8;Diamètre 133mm Profondeur 136m;Inconnu;;Imprécis;Report selon plan d'implantation scanné;2501206.02;1125712.08
;APA 27785;0.0;403.3;Profondeur 150m;Inconnu;En service;Imprécis;Selon information du service de Géologie;2501458.61;1126438.27
;APA 25715;0.0;0.0;Diamètre 4x32mm Profondeur 120m;Inconnu;En service;Imprécis;;2499655.26;1126023.58
;DD 102065;;;Profondeur 130m;Inconnu;En service;Imprécis;Pas reçu de plan d'execution;2501178.29;1126495.30
;APA 33809;0.0;0.0;Diamètre 40mm Profondeur 160m;Inconnu;En service;Précis;Selon plan d'implatation;2501475.86;1126440.81
;APA 33809;0.0;0.0;Diamètre 40mm Profondeur 160m;Inconnu;En service;Précis;Selon plan d'implatation;2501469.92;1126441.63
